id fam grp bmi smoke edu height cardio menarche
322016 32016 mes 4.35008e-06 -5.25459e-05 9.52121e-06 -2.39889e-05 4.44259e-05 -9.51475e-06
322018 32018 mes 3.64454e-06 -1.58848e-05 1.31e-05 -2.63272e-05 3.48847e-05 -9.61608e-06
322085 32085 mes -1.65282e-06 -5.96708e-05 1.14223e-05 -2.28052e-05 3.63095e-05 -1.66146e-05
322086 32086 mes -4.50932e-07 -5.76173e-05 1.3133e-05 -2.2702e-05 5.67052e-05 -8.03264e-06
322087 32087 mes 1.06713e-05 -1.65412e-05 5.16432e-06 -4.21048e-05 1.3845e-05 -6.62655e-06
322088 32088 mes 2.46046e-06 -4.23181e-05 2.30108e-06 -1.58811e-05 5.38876e-05 -8.05745e-06
322089 32089 mes 1.15859e-05 -4.33618e-05 -8.15989e-07 -4.50844e-05 4.35266e-05 -3.28805e-05
322090 32090 mes -1.127e-05 -7.18526e-05 -1.36338e-06 -2.28785e-05 3.52148e-05 -1.5726e-05
322091 32091 mes 4.99576e-06 -6.57968e-05 1.95357e-06 -3.31414e-05 -1.77713e-05 -2.21083e-05
322092 32092 mes 2.50174e-06 -2.28081e-06 7.68252e-06 -3.17068e-05 2.39128e-05 -2.14544e-05
NA06985 1341 ceu -1.90835e-05 -3.98247e-05 1.33779e-05 3.46727e-05 5.43016e-05 -1.07568e-05
NA06993 1341 ceu -1.90715e-05 -6.60243e-05 5.59495e-06 3.35903e-05 4.17299e-05 1.51909e-06
NA06994 1340 ceu -2.46646e-05 -0.000101827 3.33128e-06 3.70399e-05 5.3314e-05 -4.67569e-06
NA07000 1340 ceu -1.90365e-05 -0.00011612 8.06804e-06 4.32745e-05 7.46979e-05 -1.79307e-05
NA07022 1340 ceu -1.15784e-05 -4.44003e-05 6.78216e-07 3.37484e-05 2.49498e-05 3.17708e-06
NA07034 1341 ceu -1.70081e-05 -8.64592e-05 1.47324e-05 3.87328e-05 8.54482e-05 -8.16008e-06
NA07055 1341 ceu -5.36186e-06 -6.97537e-05 6.92473e-06 4.0574e-05 4.04278e-05 -5.43557e-06
NA07056 1340 ceu -5.32677e-06 -6.70501e-05 1.14249e-05 4.2277e-05 6.40921e-05 -1.13635e-05
NA07345 1345 ceu -1.15456e-05 -6.3232e-05 1.48829e-05 4.10671e-05 1.14357e-05 -1.2374e-05
NA07357 1345 ceu -1.37108e-05 -7.05375e-05 1.18321e-05 3.85689e-05 3.53154e-05 -6.54629e-06
NA11829 1350 ceu -1.20411e-05 -7.57821e-05 -2.12338e-06 5.46918e-05 5.30305e-05 2.44589e-07
NA11830 1350 ceu -2.1037e-05 -7.64217e-05 1.10236e-05 3.62708e-05 0.000120475 1.99617e-07
NA11831 1350 ceu -1.16409e-05 -7.68144e-05 6.11206e-06 2.77431e-05 8.17752e-05 -2.29401e-05
NA11832 1350 ceu -1.15765e-05 -6.5829e-05 8.04992e-06 2.59076e-05 5.60741e-05 -1.87538e-05
NA11839 1349 ceu -1.36371e-05 -5.38469e-05 -2.02639e-06 2.96224e-05 7.50013e-05 -1.78368e-05
NA11840 1349 ceu -7.2349e-06 -7.2133e-05 -4.21578e-06 3.57349e-05 3.11652e-05 -1.37965e-05
NA11881 1347 ceu -3.17954e-05 -5.42884e-05 8.44185e-06 4.21379e-05 5.39944e-05 5.95738e-06
NA11882 1347 ceu -2.76566e-06 -0.000124191 8.87254e-06 3.48407e-05 7.56207e-05 -5.96089e-06
NA11992 1362 ceu -1.00588e-05 -0.000114949 7.41246e-06 3.39229e-05 7.74583e-05 -1.35371e-05
NA11993 1362 ceu -1.51134e-05 -4.58874e-05 1.31076e-05 3.32014e-05 3.47201e-05 -1.30579e-05
NA11994 1362 ceu -2.02978e-05 -4.71298e-05 1.86448e-05 2.82023e-05 5.3091e-05 -7.74971e-06
NA11995 1362 ceu -1.53903e-05 -6.93707e-05 1.55792e-06 4.09854e-05 5.20541e-05 -1.51548e-06
NA12003 1420 ceu -1.4543e-05 -9.45159e-05 -7.59257e-07 4.13532e-05 7.45205e-05 4.95693e-06
NA12004 1420 ceu -1.28506e-05 -8.44754e-05 2.46925e-06 2.52393e-05 4.58026e-05 -6.16663e-06
NA12005 1420 ceu -1.14577e-05 -8.01622e-05 7.03166e-06 3.59116e-05 8.57775e-05 -2.25975e-05
NA12006 1420 ceu -1.29821e-05 -8.27423e-05 1.71002e-05 3.65251e-05 5.28877e-05 -1.77333e-06
NA12043 1346 ceu -2.16426e-05 -8.97664e-05 1.23473e-05 3.76966e-05 4.46125e-05 -9.2904e-07
NA12044 1346 ceu -8.88262e-06 -0.000108023 5.3375e-06 5.03653e-05 6.45151e-05 -1.29679e-05
NA12056 1344 ceu -8.71995e-06 -0.000101883 3.28023e-06 3.39548e-05 8.14846e-05 -1.99773e-05
NA12057 1344 ceu -9.44667e-06 -9.81397e-05 4.2587e-06 4.73656e-05 3.80289e-05 -2.45596e-05
NA12144 1334 ceu -1.63751e-05 -8.91537e-05 1.21603e-05 2.94884e-05 5.00739e-05 -2.10754e-05
NA12145 1334 ceu -1.81069e-05 -7.41181e-05 1.39564e-05 3.60595e-05 8.12186e-05 1.1593e-05
NA12146 1334 ceu -1.93985e-05 -9.20872e-05 1.00882e-05 3.66138e-05 6.51401e-05 -5.83776e-06
NA12154 1408 ceu -1.29326e-05 -0.000112552 9.88005e-06 5.80818e-05 7.23834e-05 3.94846e-06
NA12155 1408 ceu -6.06816e-06 -7.60656e-05 7.07344e-06 3.55483e-05 5.71706e-05 2.1948e-06
NA12156 1408 ceu -1.26099e-05 -5.5435e-05 6.13531e-06 3.36387e-05 4.87962e-05 4.68057e-06
NA12234 1375 ceu -2.05489e-05 -9.82745e-05 5.12089e-06 2.67733e-05 2.32319e-05 -1.36885e-06
NA12236 1408 ceu -2.44539e-05 -7.23918e-05 3.47387e-06 4.60506e-05 4.36836e-05 4.05368e-06
NA12239 1334 ceu -1.51238e-05 -7.46374e-05 1.67709e-05 4.99685e-05 7.65478e-05 -7.63147e-06
NA12248 1416 ceu -1.12438e-05 -0.000124802 1.53385e-05 4.34352e-05 2.43613e-05 -9.24229e-06
NA12249 1416 ceu -1.87445e-05 -9.83185e-05 -3.43828e-06 4.5373e-05 7.1747e-05 -1.42924e-05
NA12264 1375 ceu -2.60846e-05 -5.64221e-05 1.35546e-05 3.20407e-05 8.44127e-05 -1.48585e-06
NA12716 1358 ceu -5.23022e-06 -6.50756e-05 6.79223e-06 4.67543e-05 6.99792e-05 2.49201e-06
NA12717 1358 ceu -2.33134e-05 -4.08123e-05 8.18777e-06 4.28249e-05 0.00011044 -1.28332e-05
NA12750 1444 ceu -1.18114e-05 -8.91942e-05 9.86582e-07 3.04059e-05 6.20104e-05 9.66504e-06
NA12751 1444 ceu -2.00454e-05 -1.82687e-05 1.27617e-05 3.48401e-05 9.86902e-05 -5.96823e-06
NA12760 1447 ceu -5.07694e-06 -8.76038e-05 1.39077e-05 2.07953e-05 0.00011196 -2.319e-05
NA12761 1447 ceu -1.61587e-05 -6.88848e-05 1.75596e-05 5.10593e-05 8.40464e-05 -8.84186e-06
NA12762 1447 ceu -1.12345e-05 -8.34545e-05 1.99141e-05 4.12181e-05 6.47876e-05 -4.17922e-06
NA12763 1447 ceu -1.24038e-05 -6.561e-05 1.31497e-05 2.76111e-05 3.22341e-05 -1.1674e-05
NA12812 1454 ceu -1.42483e-05 -3.82927e-05 1.13153e-05 3.34452e-05 6.02202e-05 -3.50096e-06
NA12813 1454 ceu -2.08122e-05 -7.20804e-05 7.55339e-06 3.65246e-05 9.96533e-05 -1.71432e-05
NA12814 1454 ceu -1.26015e-05 -5.08737e-05 -4.03661e-07 3.74875e-05 5.92025e-05 -2.82821e-05
NA12815 1454 ceu -1.80522e-05 -9.14202e-05 1.40302e-05 3.79656e-05 8.24371e-05 -9.80352e-06
NA12872 1459 ceu -1.55282e-05 -6.48498e-05 4.02642e-06 4.56752e-05 9.63662e-05 -7.61406e-06
NA12873 1459 ceu -1.09119e-05 -6.54954e-05 2.53409e-06 4.69758e-05 6.34009e-05 -2.33549e-05
NA12874 1459 ceu -3.73984e-06 -9.08244e-05 1.41941e-05 1.94799e-05 6.57718e-05 1.59401e-05
NA12875 1459 ceu -7.05722e-06 -0.000102003 1.19813e-05 4.53502e-05 1.97853e-05 -1.12133e-05
NA12891 1463 ceu -7.10105e-06 -9.93232e-05 -1.3249e-06 3.99938e-05 6.44744e-05 -1.3603e-06
NA12892 1463 ceu -1.65121e-05 -7.94905e-05 1.44644e-05 3.19788e-05 8.00823e-05 -1.10611e-05
NA18501 Yoruba_004 yri 3.54137e-05 -7.9359e-05 8.95704e-07 -9.87203e-05 0.000110638 -3.42596e-05
NA18502 Yoruba_004 yri 1.87128e-05 -0.000105269 4.68713e-06 -8.88664e-05 0.000102404 -3.12125e-05
NA18504 Yoruba_005 yri 3.03828e-05 -4.02999e-05 -8.02356e-06 -8.96183e-05 0.00013161 -4.1985e-05
NA18505 Yoruba_005 yri 2.46506e-05 -6.39934e-05 7.40329e-07 -9.51349e-05 0.000126761 -3.83092e-05
NA18507 Yoruba_009 yri 1.89297e-05 -6.84457e-05 2.01248e-06 -9.07552e-05 7.92418e-05 -3.59305e-05
NA18508 Yoruba_009 yri 2.53731e-05 -0.000111356 3.86333e-06 -9.55753e-05 8.22732e-05 -3.6382e-05
NA18516 Yoruba_013 yri 2.50548e-05 -7.80744e-05 -5.4858e-06 -8.66289e-05 8.23881e-05 -4.9235e-05
NA18517 Yoruba_013 yri 2.16555e-05 -2.77394e-05 -9.53491e-07 -8.84843e-05 8.72692e-05 -3.42957e-05
NA18522 Yoruba_016 yri 2.12207e-05 -2.72008e-05 5.3732e-06 -8.39129e-05 0.000104628 -3.62957e-05
NA18523 Yoruba_016 yri 2.31527e-05 -8.12866e-05 1.91236e-06 -8.7831e-05 0.00010014 -3.18455e-05
NA18852 Yoruba_018 yri 2.10377e-05 -6.61053e-05 -2.60771e-06 -9.74915e-05 8.84517e-05 -3.56781e-05
NA18853 Yoruba_018 yri 2.65461e-05 -7.35944e-05 -5.95706e-06 -8.80922e-05 0.000135731 -3.06042e-05
NA18855 Yoruba_023 yri 2.00168e-05 -5.6424e-05 -1.49718e-05 -0.0001037 0.00010967 -3.23667e-05
NA18856 Yoruba_023 yri 3.08706e-05 -1.62318e-05 -7.51607e-06 -8.69193e-05 0.000135856 -3.44066e-05
NA18858 Yoruba_012 yri 1.5182e-05 -3.64554e-05 -2.23301e-06 -8.27358e-05 0.000131025 -2.97641e-05
NA18859 Yoruba_012 yri 2.2999e-05 -4.29497e-05 1.44434e-06 -9.5575e-05 0.000107077 -3.64298e-05
NA18861 Yoruba_024 yri 2.83238e-05 -5.05685e-05 2.57853e-06 -9.64484e-05 9.96143e-05 -4.27124e-05
NA18862 Yoruba_024 yri 2.01193e-05 -7.21812e-05 -2.70763e-06 -9.42828e-05 0.000120294 -4.32856e-05
NA18870 Yoruba_017 yri 2.14695e-05 -8.91309e-05 -6.81406e-06 -9.2224e-05 0.000106842 -3.38618e-05
NA18871 Yoruba_017 yri 2.72284e-05 -6.52156e-05 1.93819e-06 -9.12321e-05 0.00011035 -2.96223e-05
NA18912 Yoruba_028 yri 2.14471e-05 -7.05383e-05 -3.7426e-06 -8.99902e-05 6.61367e-05 -4.42802e-05
NA18913 Yoruba_028 yri 1.47218e-05 7.47841e-06 -5.63082e-06 -8.37903e-05 8.80328e-05 -3.67752e-05
NA19092 Yoruba_040 yri 2.08894e-05 -6.46902e-05 -1.01098e-06 -8.9157e-05 7.95367e-05 -4.40443e-05
NA19093 Yoruba_040 yri 3.24803e-05 -0.000128218 -2.1467e-06 -8.85988e-05 9.19724e-05 -4.61105e-05
NA19098 Yoruba_105 yri 2.66859e-05 -4.84074e-05 2.26065e-06 -8.49545e-05 8.55624e-05 -4.33172e-05
NA19099 Yoruba_105 yri 1.98794e-05 -4.66581e-05 -4.88249e-06 -9.20569e-05 9.7588e-05 -2.28173e-05
NA19101 Yoruba_042 yri 2.46627e-05 -5.4407e-05 -4.66996e-06 -9.98418e-05 8.10115e-05 -3.7961e-05
NA19102 Yoruba_042 yri 2.27514e-05 -5.50989e-05 4.73757e-06 -7.79603e-05 4.97319e-05 -1.46388e-05
NA19116 Yoruba_060 yri 2.56882e-05 -9.13092e-06 -4.18373e-06 -9.42745e-05 0.000119079 -4.02309e-05
NA19119 Yoruba_060 yri 1.39849e-05 -0.000120886 6.58519e-06 -9.01583e-05 0.000132037 -3.78712e-05
NA19127 Yoruba_077 yri 2.05743e-05 -8.50176e-05 -4.70227e-06 -8.76811e-05 5.02784e-05 -3.45989e-05
NA19128 Yoruba_077 yri 2.80481e-05 -6.26544e-05 -8.86126e-06 -7.96685e-05 9.89661e-05 -3.44502e-05
NA19130 Yoruba_101 yri 2.62758e-05 -6.72779e-05 -8.81959e-07 -9.25718e-05 0.000130182 -4.57483e-05
NA19131 Yoruba_101 yri 2.8186e-05 -3.10241e-05 1.35961e-06 -9.33266e-05 0.000106893 -3.42433e-05
NA19137 Yoruba_043 yri 3.92126e-05 -6.40467e-05 -5.54307e-07 -8.66445e-05 0.000127055 -4.31034e-05
NA19138 Yoruba_043 yri 2.79758e-05 -3.49953e-05 1.19306e-06 -8.3913e-05 9.50562e-05 -2.0854e-05
NA19140 Yoruba_071 yri 1.83872e-05 -0.000110589 -3.09163e-06 -8.35011e-05 9.26722e-05 -3.1092e-05
NA19141 Yoruba_071 yri 2.01819e-05 -7.36449e-05 -3.92655e-06 -8.88644e-05 9.83657e-05 -4.67246e-05
NA19143 Yoruba_074 yri 1.77352e-05 -7.11446e-05 9.95532e-06 -8.66112e-05 0.000105843 -5.12367e-05
NA19144 Yoruba_074 yri 2.60582e-05 -3.79542e-05 -8.97275e-07 -9.57208e-05 8.54e-05 -4.3062e-05
NA19152 Yoruba_072 yri 2.5374e-05 -8.76009e-06 -8.10051e-06 -9.4425e-05 8.2245e-05 -3.57085e-05
NA19153 Yoruba_072 yri 2.34644e-05 -8.81058e-05 2.26949e-06 -8.77855e-05 0.000114821 -3.08636e-05
NA19159 Yoruba_056 yri 3.05061e-05 -8.9217e-05 -2.60284e-06 -9.88999e-05 7.48223e-05 -5.15814e-05
NA19160 Yoruba_056 yri 2.47958e-05 -7.96975e-05 4.97801e-06 -9.59022e-05 7.71561e-05 -4.95886e-05
NA19171 Yoruba_047 yri 2.13256e-05 -6.4863e-05 9.61751e-07 -9.27441e-05 0.000124266 -3.5508e-05
NA19172 Yoruba_047 yri 1.70744e-05 -5.61985e-05 -7.85878e-07 -8.97375e-05 0.000143287 -4.07561e-05
NA19192 Yoruba_112 yri 3.22214e-05 -6.0592e-05 -1.49595e-06 -7.98388e-05 0.000113262 -3.55961e-05
NA19193 Yoruba_112 yri 3.22145e-05 -8.24763e-05 -3.42079e-06 -9.2474e-05 8.2848e-05 -3.76207e-05
NA19200 Yoruba_045 yri 2.46692e-05 -7.23202e-05 6.5553e-06 -8.67457e-05 0.000120855 -2.66691e-05
NA19201 Yoruba_045 yri 2.96519e-05 -6.99609e-05 -1.30122e-06 -8.98054e-05 7.63204e-05 -2.32759e-05
NA19203 Yoruba_048 yri 2.94127e-05 -5.25507e-05 -1.01874e-05 -9.41617e-05 9.97249e-05 -4.66638e-05
NA19204 Yoruba_048 yri 2.63365e-05 -7.54112e-05 -1.00695e-05 -9.38164e-05 9.06231e-05 -3.54505e-05
NA19206 Yoruba_051 yri 2.81711e-05 -9.33901e-05 -8.55549e-06 -8.84907e-05 0.000110513 -3.68353e-05
NA19207 Yoruba_051 yri 3.18953e-05 -3.25952e-05 -7.73087e-06 -9.51767e-05 9.7572e-05 -1.86464e-05
NA19209 Yoruba_050 yri 2.84633e-05 -9.93723e-05 -3.14243e-06 -0.000107725 0.000108419 -4.20688e-05
NA19210 Yoruba_050 yri 2.45052e-05 -4.27447e-05 1.73201e-06 -9.55715e-05 0.000113778 -3.46117e-05
NA19222 Yoruba_058 yri 1.35152e-05 -5.01762e-05 2.51115e-06 -8.76103e-05 9.14398e-05 -2.49049e-05
NA19223 Yoruba_058 yri 3.13201e-05 -8.78854e-05 -7.48248e-06 -9.50025e-05 9.93734e-05 -3.74271e-05
NA19238 Yoruba_117 yri 2.33912e-05 -2.75776e-05 -4.68256e-06 -8.99157e-05 0.000100156 -3.76845e-05
NA19239 Yoruba_117 yri 2.92179e-05 -4.65706e-05 -1.00348e-05 -9.07561e-05 0.000126127 -4.95263e-05
